-85.1524198619661,30.1540821820584
-75.0352308655221,29.8494006813511
-65.0510869237897,28.2145712209987
-55.0757874877826,27.271300118122
-45.321123127064,25.6879132807983
-35.0693868457226,23.7358276177453
-25.1499111204261,22.1161447639097
-15.0779109212457,20.562870920295
-5.30437360050099,20.3116413899877
4.84388215871779,20.0008490781245
14.7764564015267,20.9664113568863
24.8636569154758,22.5056705083679
35.0282147695061,23.5207124491717
45.1805293993603,25.2794628096034
54.6243543104596,27.2485524680323
65.0928028129413,28.666299778659
74.6015087898726,29.3618888831755
84.7072766783176,29.9453227807338
-85.6477485684,30.5958241415793
-75.1508916542343,29.4105743208636
-65.0846029485304,28.2628640650335
-54.9860921160631,27.0523768249104
-45.2804200186312,25.4010881119037
-35.0858531038088,24.3676957456697
-25.2015181117167,22.3928876584881
-15.1603878718029,20.6687713523011
-4.95526965993201,19.8203089047951
5.00201785446076,19.7476754686475
15.0232388638733,20.9875973341366
25.1293465493947,22.6274310377366
35.0363789677864,23.974752202874
45.0247629891436,25.4997375649187
55.202989658987,26.8235069371665
64.9408757944056,28.3521552426077
74.5526247759034,29.8208477253654
84.449820556724,30.24422495842
-85.1623986834079,30.6948499609688
-75.3670984536729,29.7284389515813
-65.1925887709365,28.0799718382577
-55.1460754099774,26.803642401138
-45.0492297861194,25.7127321330729
-34.9115725323919,23.7828098187409
-25.1454053309697,22.4152916157544
-15.0361633562809,21.3514967711541
-5.13987809400349,20.1551078137681
4.92154155995826,20.3302493598584
15.235777186005,20.9746528887437
24.8797960258193,21.9633677600299
35.0606724428451,23.9631273186685
44.7088347041346,25.5714306336998
55.016660807589,27.2521266650676
65.0904518639064,28.0928656341295
75.0062414420978,29.4913570867574
84.8101279286913,30.0811865145577
-85.6310162136472,30.2858827895902
-75.4589252316335,29.693740889026
-65.0060954293392,28.6638872486227
-54.8857678663928,26.8875912856684
-44.9301439018813,25.282187104137
-35.0459105568375,23.8720809825095
-24.921424041367,22.5861995399641
-15.0678429481203,20.6060667557516
-4.84764338855162,20.3372263610785
5.08728629152301,20.2447189154582
14.9727466154172,20.8679332108637
25.199827936021,22.2379251033452
34.7744670139448,24.3194543346012
45.0693629475867,25.6412874677074
55.209983224459,26.9785131945221
