time (yrs),0,10000,20000,30000,40000,50000,60000,70000,80000,90000,100000,110000,120000,130000,140000,150000,160000,170000,180000,190000,200000,210000,220000,230000,240000,250000,260000,270000,280000,290000,300000,310000,320000,330000,340000,350000,360000,370000,380000,390000,400000,410000,420000,430000,440000,450000,460000,470000,480000,490000,500000,510000,520000,530000,540000,550000,560000,570000,580000,590000,600000,610000,620000,630000,640000,650000,660000,670000,680000,690000,700000,710000,720000,730000,740000,750000,760000,770000,780000,790000,800000,810000,820000,830000,840000,850000,860000,870000,880000,890000,900000,910000,920000,930000,940000,950000,960000,970000,980000,990000,1000000,1010000,1020000,1030000,1040000,1050000,1060000,1070000,1080000,1090000,1100000,1110000,1120000,1130000,1140000,1150000,1160000,1170000,1180000,1190000,1200000,1210000,1220000,1230000,1240000,1250000,1260000,1270000,1280000,1290000,1300000,1310000,1320000,1330000,1340000,1350000,1360000,1370000,1380000,1390000,1400000,1410000,1420000,1430000,1440000,1450000,1460000,1470000,1480000,1490000,1500000,1510000,1520000,1530000,1540000,1550000,1560000,1570000,1580000,1590000,1600000,1610000,1620000,1630000,1640000,1650000,1660000,1670000,1680000,1690000,1700000,1710000,1720000,1730000,1740000,1750000,1760000,1770000,1780000,1790000,1800000,1810000,1820000,1830000,1840000,1850000,1860000,1870000,1880000,1890000,1900000,1910000,1920000,1930000,1940000,1950000,1960000,1970000,1980000,1990000,2000000,2010000,2020000,2030000,2040000,2050000,2060000,2070000,2080000,2090000,2100000,2110000,2120000,2130000,2140000,2150000,2160000,2170000,2180000,2190000,2200000,2210000,2220000,2230000,2240000,2250000,2260000,2270000,2280000,2290000,2300000,2310000,2320000,2330000,2340000,2350000,2360000,2370000,2380000,2390000,2400000,2410000,2420000,2430000,2440000,2450000,2460000,2470000,2480000,2490000,2500000,2510000,2520000,2530000,2540000,2550000,2560000,2570000,2580000,2590000,2600000,2610000,2620000,2630000,2640000,2650000,2660000,2670000,2680000,2690000,2700000,2710000,2720000,2730000,2740000,2750000,2760000,2770000,2780000,2790000,2800000,2810000,2820000,2830000,2840000,2850000,2860000,2870000,2880000,2890000,2900000,2910000,2920000,2930000,2940000,2950000,2960000,2970000,2980000,2990000,3000000,3010000,3020000,3030000,3040000,3050000,3060000,3070000,3080000,3090000,3100000,3110000,3120000,3130000,3140000,3150000,3160000,3170000,3180000,3190000,3200000,3210000,3220000,3230000,3240000,3250000,3260000,3270000,3280000,3290000,3300000,3310000,3320000,3330000,3340000,3350000,3360000,3370000,3380000,3390000,3400000,3410000,3420000,3430000,3440000,3450000,3460000,3470000,3480000,3490000,3500000,3510000,3520000,3530000,3540000,3550000,3560000,3570000,3580000,3590000,3600000,3610000,3620000,3630000,3640000,3650000,3660000,3670000,3680000,3690000,3700000,3710000,3720000,3730000,3740000,3750000,3760000,3770000,3780000,3790000,3800000,3810000,3820000,3830000,3840000,3850000,3860000,3870000,3880000,3890000,3900000,3910000,3920000,3930000,3940000,3950000,3960000,3970000,3980000,3990000,4000000,4010000,4020000,4030000,4040000,4050000,4060000,4070000,4080000,4090000,4100000,4110000,4120000,4130000,4140000,4150000,4160000,4170000,4180000,4190000,4200000,4210000,4220000,4230000,4240000,4250000,4260000,4270000,4280000,4290000,4300000,4310000,4320000,4330000,4340000,4350000,4360000,4370000,4380000,4390000,4400000,4410000,4420000,4430000,4440000,4450000,4460000,4470000,4480000,4490000,4500000,4510000,4520000,4530000,4540000,4550000,4560000,4570000,4580000,4590000,4600000,4610000,4620000,4630000,4640000,4650000,4660000,4670000,4680000,4690000,4700000,4710000,4720000,4730000,4740000,4750000,4760000,4770000,4780000,4790000,4800000,4810000,4820000,4830000,4840000,4850000,4860000,4870000,4880000,4890000,4900000,4910000,4920000,4930000,4940000,4950000,4960000,4970000,4980000,4990000,5000000,5010000,5020000,5030000,5040000,5050000,5060000,5070000,5080000,5090000,5100000,5110000,5120000,5130000,5140000,5150000,5160000,5170000,5180000,5190000,5200000,5210000,5220000,5230000,5240000,5250000,5260000,5270000,5280000,5290000,5300000,5310000,5320000,5330000,5340000,5350000,5360000,5370000,5380000,5390000,5400000,5410000,5420000,5430000,5440000,5450000,5460000,5470000,5480000,5490000,5500000,5510000,5520000,5530000,5540000,5550000,5560000,5570000,5580000,5590000,5600000,5610000,5620000,5630000,5640000,5650000,5660000,5670000,5680000,5690000,5700000,5710000,5720000,5730000,5740000,5750000,5760000,5770000,5780000,5790000,5800000,5810000,5820000,5830000,5840000,5850000,5860000,5870000,5880000,5890000,5900000,5910000,5920000,5930000,5940000,5950000,5960000,5970000,5980000,5990000,6000000,6010000,6020000,6030000,6040000,6050000,6060000,6070000,6080000,6090000,6100000,6110000,6120000,6130000,6140000,6150000,6160000,6170000,6180000,6190000,6200000,6210000,6220000,6230000,6240000,6250000,6260000,6270000,6280000,6290000,6300000,6310000,6320000,6330000,6340000,6350000,6360000,6370000,6380000,6390000,6400000,6410000,6420000,6430000,6440000,6450000,6460000,6470000,6480000,6490000,6500000,6510000,6520000,6530000,6540000,6550000,6560000,6570000,6580000,6590000,6600000,6610000,6620000,6630000,6640000,6650000,6660000,6670000,6680000,6690000,6700000,6710000,6720000,6730000,6740000,6750000,6760000,6770000,6780000,6790000,6800000,6810000,6820000,6830000,6840000,6850000,6860000,6870000,6880000,6890000,6900000,6910000,6920000,6930000,6940000,6950000,6960000,6970000,6980000,6990000,7000000,7010000,7020000,7030000,7040000,7050000,7060000,7070000,7080000,7090000,7100000,7110000,7120000,7130000,7140000,7150000,7160000,7170000,7180000,7190000,7200000,7210000,7220000,7230000,7240000,7250000,7260000,7270000,7280000,7290000,7300000,7310000,7320000,7330000,7340000,7350000,7360000,7370000,7380000,7390000,7400000,7410000,7420000,7430000,7440000,7450000,7460000,7470000,7480000,7490000,7500000,7510000,7520000,7530000,7540000,7550000,7560000,7570000,7580000,7590000,7600000,7610000,7620000,7630000,7640000,7650000,7660000,7670000,7680000,7690000,7700000,7710000,7720000,7730000,7740000,7750000,7760000,7770000,7780000,7790000,7800000,7810000,7820000,7830000,7840000,7850000,7860000,7870000,7880000,7890000,7900000,7910000,7920000,7930000,7940000,7950000,7960000,7970000,7980000,7990000,8000000,8010000,8020000,8030000,8040000,8050000,8060000,8070000,8080000,8090000,8100000,8110000,8120000,8130000,8140000,8150000,8160000,8170000,8180000,8190000,8200000,8210000,8220000,8230000,8240000,8250000,8260000,8270000,8280000,8290000,8300000,8310000,8320000,8330000,8340000,8350000,8360000,8370000,8380000,8390000,8400000,8410000,8420000,8430000,8440000,8450000,8460000,8470000,8480000,8490000,8500000,8510000,8520000,8530000,8540000,8550000,8560000,8570000,8580000,8590000,8600000,8610000,8620000,8630000,8640000,8650000,8660000,8670000,8680000,8690000,8700000,8710000,8720000,8730000,8740000,8750000,8760000,8770000,8780000,8790000,8800000,8810000,8820000,8830000,8840000,8850000,8860000,8870000,8880000,8890000,8900000,8910000,8920000,8930000,8940000,8950000,8960000,8970000,8980000,8990000,9000000,9010000,9020000,9030000,9040000,9050000,9060000,9070000,9080000,9090000,9100000,9110000,9120000,9130000,9140000,9150000,9160000,9170000,9180000,9190000,9200000,9210000,9220000,9230000,9240000,9250000,9260000,9270000,9280000,9290000,9300000,9310000,9320000,9330000,9340000,9350000,9360000,9370000,9380000,9390000,9400000,9410000,9420000,9430000,9440000,9450000,9460000,9470000,9480000,9490000,9500000,9510000,9520000,9530000,9540000,9550000,9560000,9570000,9580000,9590000,9600000,9610000,9620000,9630000,9640000,9650000,9660000,9670000,9680000,9690000,9700000,9710000,9720000,9730000,9740000,9750000,9760000,9770000,9780000,9790000,9800000,9810000,9820000,9830000,9840000,9850000,9860000,9870000,9880000,9890000,9900000,9910000,9920000,9930000,9940000,9950000,9960000,9970000,9980000
g  1  0 (microT),19.33331332,9.764282512,12.17779138,20.41049376,16.81975658,12.25465313,14.86788338,9.812283858,7.793883825,9.698782857,18.40556891,13.47394545,11.10131544,6.623204513,9.334292333,4.858942458,8.896062382,15.33087818,5.511359117,-7.37719485,-7.546021763,-12.26208304,-16.35003174,-7.292683212,-17.57968424,-17.20172996,-15.18029168,-11.15761069,-14.35207694,-19.13465821,-19.21527759,-16.53211431,-13.7620215,-9.27938808,-19.81858807,-18.13309225,-24.83516912,-25.31958241,-17.7480311,-1.304055148,-3.604353862,3.883558521,-6.926011335,-14.20209039,-14.55078191,-10.7531138,-3.556966738,-10.91360286,-11.67367107,-14.68653843,-11.41183652,-13.91188278,-0.662183487,-21.70353708,-15.53441811,-20.51501313,-27.6756519,-18.26048428,-17.74285511,-30.14785703,-16.9985688,-18.01401225,-13.94172864,-13.20920633,-18.39510454,-24.47408289,-22.79174992,-13.78735358,-9.369874236,-3.329229792,-16.27793452,-20.65133058,-19.46336526,-10.28485804,-4.904723804,-10.87538017,-24.58710491,-9.651013013,-13.34696132,-15.04527857,-14.71875434,-11.44182843,-24.99722025,-12.46192764,-14.43477805,1.608979016,7.342716042,10.66459662,24.75764525,14.05636544,14.95782661,15.14981046,20.11667813,13.73374794,9.641432609,10.81719513,14.34909956,16.39918777,15.12639043,13.69061785,18.85603086,22.14391953,16.9023908,13.58816149,14.51574396,7.352254806,14.46051616,-1.247930984,-11.62335832,-14.78800798,-2.242597911,15.58812537,12.14776175,18.4723536,9.346160678,14.60770849,19.23848462,22.01854729,10.53664839,9.575960071,-12.27166038,-9.603995133,3.892657559,8.06432353,14.57865246,24.36732018,15.24888635,21.70394517,19.47947909,18.0632142,17.47104694,20.81787474,8.290665062,12.55476959,8.913761347,1.858031041,10.74700275,5.807194777,22.84896889,18.20752923,17.33703222,15.1947677,9.041880872,8.948294513,-6.484543731,-13.87602498,-10.41424596,-6.111713968,-7.437808076,6.380655726,15.41610672,20.80631937,18.47506277,12.8706328,12.27352104,14.34786502,16.06002769,8.690205152,-16.83615165,-17.65243485,-16.5428691,-8.618621166,-16.3386314,-16.44667029,-25.05740344,-19.23567352,-18.00903887,-19.53946385,-11.47959248,-18.06972786,-23.37645099,-20.95396711,-19.14561441,-14.2390282,-10.47600194,-14.83362592,-25.15992182,-27.55472031,-17.07706774,-15.44079574,-12.19234121,-9.105959059,-4.14827321,10.92237087,16.65446013,16.91536483,19.26239248,13.8151509,10.16124049,27.81988009,15.61551182,10.5425235,13.27690287,18.33306939,19.98565681,16.08836888,10.03627604,3.482150306,18.29474643,28.50511879,20.13832496,14.66584084,13.16093637,19.08154847,12.46269851,14.18360083,21.81246458,14.28851332,-9.400436974,-13.50811274,-19.71136327,-25.26470535,-19.04362383,-18.0961422,-8.18526839,-11.39874954,-13.69080087,-8.430079815,-2.479108965,18.76467805,18.68019852,15.11933026,14.75540699,16.22983842,8.662360304,26.29964888,23.13579469,24.10160058,20.81785983,15.1374131,16.80865626,17.27276082,13.99467305,13.99456295,19.19707469,30.29690369,25.37446272,17.86031534,26.54597661,19.72896924,18.76642936,7.666651784,-2.166540876,8.014326227,9.777204366,18.1139908,17.22833607,16.38406492,23.01209155,19.20905987,17.54038644,10.69819277,4.695090802,16.00960894,16.36213308,24.1506955,28.5374595,19.94817167,26.38117111,16.37098914,7.055208667,-27.39127522,-15.1519193,-10.33952231,-19.99962066,-24.19302711,-18.07677668,-19.14558196,-12.8875233,-1.821401707,-18.81638146,-2.750240281,4.100453403,22.1892402,14.25138126,15.12353145,27.24106454,13.50914841,12.64129081,30.38172065,27.49945232,14.94941794,5.637345661,4.687495497,5.826644238,11.31235116,8.992781122,2.583910179,17.01768607,1.917120072,-8.840897121,-12.30642834,-7.737203794,2.749969431,-0.23645188,-14.04245448,-21.31084072,-22.86947412,-13.57731187,-17.54508413,-17.21195452,-8.894269177,-1.297629368,-5.414289936,13.08335837,24.44270406,18.82928803,18.55971647,14.1410511,5.302250417,14.6855573,14.93957107,9.673739352,7.271488031,5.406128309,6.873388434,13.31600454,9.432331843,18.95279025,14.34136174,15.36335416,4.533834306,14.93013619,7.72357032,7.566278216,-3.276572496,-6.039042664,-16.05966146,-13.86244078,-16.93051245,-15.33717959,-8.71690675,-22.94915498,-16.84099076,-20.21549446,-22.68109652,-7.64190147,-14.67916299,-21.00772253,-32.28950459,-15.85707766,-21.41557757,-6.146217029,-4.880827063,-9.536162871,-14.97852016,-10.18513639,-7.748841815,-19.63051013,-22.68800202,-20.34199908,-18.69016742,-16.77689995,-13.01493452,-10.73994642,-18.37152796,-24.40540227,-14.96738607,-17.52061186,-18.63629932,-19.17249097,-12.41663113,-8.984054199,-8.762486991,-9.666193993,-9.607806743,-20.35235613,-18.53203643,-13.73788586,-2.608834941,-6.246664648,-9.357365222,2.125252123,-1.111730011,-1.354687071,3.622895514,11.71263247,7.298398758,-0.699966851,-0.861172166,-1.500761362,-8.734517682,-9.687762541,-13.35658849,-8.827460671,-10.14460794,-5.746747558,11.77593745,14.67183374,9.700611456,11.7615301,0.780692763,-11.65378101,-22.98791133,-23.89471808,-20.02315506,-1.835739113,-16.81044501,-7.224281844,-13.36071932,-17.75715364,-19.3427219,-10.33208303,-8.859520081,-18.41929455,-17.11298813,-20.27833045,-14.73866728,-16.94862157,-13.54803558,-9.028674884,-4.17407128,-1.152414106,25.39762558,11.97661277,7.322230641,-2.294516837,-0.523004686,-4.430223604,1.121469261,13.15597811,12.9441459,9.907446406,14.35409612,-0.146185894,11.92175349,22.58596375,20.03685537,17.44445436,12.3847986,21.92534579,16.82931246,5.981270808,19.38502781,17.58780927,11.20619227,18.09032617,11.50251965,-2.719773336,-13.6638797,-6.252646864,-17.11962173,-14.40349034,-12.79651011,-10.94804805,7.844464445,-6.643724399,-15.56797254,-16.27512009,-11.30126574,-5.498725496,-8.588788178,-12.36472537,-10.09995444,-6.713652298,0.60511565,10.7182105,10.90129045,-3.52470714,-11.01415891,-12.81673073,-20.56446857,-21.55861055,-17.43146965,-9.291205094,-8.617712749,-9.123829501,-2.043487131,-7.549926727,-7.831532116,13.43372712,9.486260408,8.892064704,2.927149301,-10.01570947,-5.003689638,6.013026175,5.197738898,-5.794210974,-12.37921661,-8.166787891,-2.512142147,-11.70300147,1.045608502,-12.26450739,-14.23360082,-12.36928592,-10.01075524,-15.59092233,-24.12569759,-11.55250955,-8.901886931,-2.595625297,-5.8705487,-7.996047924,-10.44628249,-5.975052879,-13.36128416,-17.20730661,-8.671300481,-5.57346815,-12.65983954,-13.09168092,-5.775620188,-12.59134605,-9.943714246,-9.299335806,-8.733257618,-16.42846266,-13.97524363,-15.55967013,-16.29327816,-11.59698636,-25.59018012,-17.79229697,-14.92953028,-15.99350596,-16.24090352,-6.591658476,-11.41626581,-8.513567572,4.752163299,12.6678954,7.69900728,7.952704519,4.923544753,3.954309162,-2.087152559,18.72686069,19.51693704,13.48885018,8.675791591,14.02073181,15.89009843,12.87249421,8.778742592,3.083222098,7.251437785,2.337678257,22.59354784,13.06033356,18.30441737,15.19412251,12.07186731,9.007270762,0.622282152,0.814081606,-4.955081289,-2.191133828,-2.545848498,-8.748945631,-17.31769337,-16.53656708,-12.94486647,-14.79294874,-12.04784388,9.372032705,11.63228413,12.46121213,11.62012158,8.41458983,-1.738605404,0.162414668,14.117872,11.55430214,10.37940232,11.57238662,15.95198323,16.43775699,8.242473315,4.765765167,16.55314806,25.92439354,16.97580057,17.76800197,19.37588646,16.66508768,18.4385503,7.00552405,-3.735664078,-8.587036542,-15.97536623,-7.544515656,-12.11660304,-11.00064702,-6.537619984,-19.34685281,-20.41401364,-17.95980658,-19.40240329,-8.122192836,-4.015467832,14.40188568,16.51489118,21.30427424,31.3015891,21.28647454,24.58547596,22.08771606,15.55956875,15.78082199,11.74629694,19.72667377,20.74675722,9.07382809,3.339196869,-20.89454326,-19.48218253,-22.46365083,-14.939701,-18.2155033,-20.09174761,-19.19717846,-9.050945816,-10.95691176,-22.46067788,-21.45080158,-19.17367271,-12.9971998,-6.047296019,-4.526784342,1.112990131,-9.63329019,7.506340506,9.160789516,12.998557,23.32860835,23.81550138,27.3492046,16.42484385,16.51124968,6.151153264,11.7707913,17.75958401,18.46339494,24.09020699,16.33538567,14.63274558,11.38518738,19.3152843,18.58837158,19.75648504,18.52024043,20.74883292,14.87421235,10.92450801,10.37494107,11.13401265,15.07205892,12.91722657,9.577624429,8.831275143,4.348246858,-2.292641489,-10.47224788,-3.852699898,-15.20462541,-12.37093753,-15.0026276,-17.39899842,-7.268005155,3.982077846,6.095364542,-3.72457818,-0.582102929,12.89350453,12.00639794,18.41125144,17.67457569,20.52985664,13.87347772,5.819074088,2.935470834,-6.298265148,-6.221494676,-1.636231405,-30.05489282,-15.49055083,-14.50916404,-14.59658719,-27.59787996,-26.04444388,-18.28817234,-11.92643846,-13.17439402,-13.07955515,-16.889649,-14.32034827,-27.63049702,-9.061026941,-5.394898199,-18.23692665,-8.862714147,-14.52981765,-17.70748472,-9.97920938,-5.926964226,-11.2890735,-1.221396635,-4.254240963,-6.668877409,-13.11940326,-24.40137099,-15.53631995,-7.420354231,-5.47834681,-6.052177772,-5.297663205,-21.35262818,-18.46023951,-17.47892244,-22.42844301,-29.16328147,-14.2731169,-10.8697965,-18.33354212,-12.31864254,-20.59302657,-21.23983829,-9.108177969,-6.678757849,-16.20116567,-4.247593773,6.489170574,12.05323199,15.14021273,12.99841427,22.84832655,14.92989723,8.222980102,15.16531446,12.73982715,11.7137214,-11.06827378,-12.41024751,-4.584553768,-9.945757828,-7.446551727,-22.25231588,-16.22375791,-18.91048376,-9.613419944,-10.40392097,-7.54558789,-24.25464133,-26.62139901,-17.39866948,-16.44634948,-7.546410152,-18.73902324,-11.5924098,-13.49307155,-15.65258536,-10.16814042,-5.976844019,-10.35520554,-10.26646023,-22.44047349,-10.42150119,4.206142803,4.246929657,19.83954481,21.60012654,14.01739354,24.99213215,12.49296171,18.23601517,33.92631922,16.57057122,21.96639077,18.91325906,9.180474487,-17.67433825,-20.32545647,-9.775668233,-12.96997436,-18.74405347,-10.7049856,-12.58170165,-22.44178255,-13.70488481,-11.1429179,-5.671872664,-5.839562462,0.948115654,10.71773753,2.387245536,2.683183593,3.63581709,3.938304436,4.640931191,4.593656242,1.168086293,-7.997828548,-4.064592627,8.457687429,-1.304257087,-14.2319571,-20.9856522,-15.67427282,-24.37072249,-10.04188445,-14.80855469,-14.20662388,-4.960192944,-2.834645764,11.83280435,15.05389419,13.33545521,10.64031643,6.505082217,7.578588702,18.46643525,34.13120026,18.21091406,27.15364653,20.74229416,15.53114447,7.846039677,15.42452052,12.04616364,18.45958067,9.99616572,11.54627887,22.20432876,33.03793056,15.46240098,22.64402265,21.11254378,18.47710706,10.68007072,11.66237596,-0.009361642,-17.56058701,-13.90100437,-12.23879521,-18.92662219,-21.96328285,-21.11926474,-12.60418361,-13.5120992,-12.84709271,-11.9343441,-19.2579125,-21.99902182,-15.91647594,-24.00505595,-22.85196295,-14.80242478,-13.03039227,-8.507930502,-6.090018012,-11.36582808,-7.286027507,-3.209885419,-9.087009503,-4.081011037,-11.98336963,-8.333988091,-2.548173455,-15.0442844,-12.14587916,-7.660029019,-12.462718,-5.485271131,3.205764138,18.68034837,21.64799082,8.430083019,16.03129442,28.25948698,16.72303498,12.55044166,15.69054521,16.56092174,12.47507066,20.21242504,22.46379824,14.71029473,22.68178447,10.97462018,3.16663373,-10.45864012,-15.16892718,-24.18849349,-13.15353806,-24.00685686,-26.74316128,-18.62963454,-11.32681924,-24.95632079,-20.61050771,-17.52284358,-24.54230874,-13.65445069,-12.11041354,-20.03911039,-24.05804632,-20.69828738,-28.71008552,-30.22561601,-18.54642518,-6.56838697,-6.237675059,-11.05073556,-13.68948287,-13.16612903,-12.39780709,-9.419697024,-17.15145292,-22.07138647,-13.76349441,-19.80657927,-25.61424415,-17.50618997,-10.38926248,-19.74392461,-16.95935724,-11.28074792,-4.294460143,10.42906884,9.413322701,9.303038951,15.72510923,9.817094391,7.418227981,8.17988199,13.75960238,18.82330412,19.80851008,15.22533749,14.52507759,16.02981098,-0.658995096,-19.6320622,-22.18188977,-26.45414142,-7.410608065,-12.83320257,-22.72216212,-25.43423695,-14.40040011,-13.65940948,-3.850069705,0.571269733,13.98067172,12.34085308,13.23831198,13.83059949,25.26685767,14.20487608,11.17696317,5.238423255,-17.84072434,-21.75279937,-26.95958267,-23.71298978,-17.10923467,-25.13795738,-19.41452016,-15.5496118,-8.720464648,-24.40627303,-17.08971571,-7.117276145,15.18174987,15.6846264,15.87646286,13.92222817,18.17957453,16.87300063,9.616816729,8.240259097,-3.823802107,8.191040803,11.47412652,14.96954679,3.44080415,4.069172001,2.375510443,1.346309246,-14.74907196,-32.4464772,-12.1742596,-8.718313802,-30.30197377,-28.59115767,-22.9932497,-10.05731878,-10.28032856,-1.768151843,-3.71384837,-5.462951665,-8.662304715,-12.92152595,-15.91288564,-18.86469266,-11.89250531,-5.661546852
