0.0	19.333313320921366
0.01	20.2680555174405
0.02	25.21693013022167
0.03	21.165456305630993
0.04	14.673309577440698
0.05	11.983304545150673
0.06	11.450218305961348
0.07	0.899035590986065
0.08	-0.3146661662941706
0.09	1.6889937579615797
0.1	-1.8265403967138436
0.11	-4.098535740359126
0.12	-0.4165250547963583
0.13	1.7246492846605799
0.14	1.6320789754921627
0.15	0.19983142845895144
0.16	-0.7216926287740323
0.17	-4.726248866110183
0.18	0.9925578947456488
0.19	-1.0536598558876193
0.2	-0.22112383211312303
0.21	-1.443155179195689
0.22	-4.42168910264099
0.23	-1.0841071141891498
0.24	3.499891840657967
0.25	3.5025398984166736
0.26	2.10777911166873
0.27	1.3825346348578533
0.28	1.2715094436224992
0.29	0.16086359417148607
0.3	4.118302038393242
0.31	3.759610355201543
0.32	5.018223970867784
0.33	2.8404818543366965
0.34	-0.8236769010224254
0.35000000000000003	-2.798643529349305
0.36	-0.3056116827585171
0.37	1.5138073455178744
0.38	0.041608029686320006
0.39	1.7965097551231533
0.4	-2.807873611813001
0.41000000000000003	0.5335732386458473
0.42	0.4781885840941059
0.43	-3.616903308980844
0.44	-5.109036765475974
0.45	1.4693649371511748
0.46	-2.833498200155897
0.47000000000000003	-0.2987907212757483
0.48	-0.004170665308010475
0.49	2.1064808648091735
0.5	-1.8889300987594604
0.51	1.1646119206045933
0.52	-0.2074250575689949
0.53	-1.0444789482895542
0.54	-6.1743548380469555
0.55	-1.4509387023330957
0.56	0.10304484258828855
0.5700000000000001	2.618284575625625
0.58	-1.5299183044124993
0.59	-2.828633636209069
0.6	-1.2814136538845435
0.61	-1.9051034425158693
0.62	-0.4353674575009407
0.63	-2.1695897425606976
0.64	-1.0142168415041324
0.65	-0.5014939849013438
0.66	-2.6058733625670634
0.67	0.11069947705642429
0.68	1.5404177502108722
0.6900000000000001	2.3114924777849977
0.7000000000000001	-0.48849707268084
0.71	0.35777712192494554
0.72	-3.7846957242578396
0.73	1.6443337792331492
0.74	2.675376872671094
0.75	5.333492442401044
0.76	5.52177819191958
0.77	2.4982455018384147
0.78	-1.3328483659729433
0.79	-0.387677509588328
0.8	1.187850860007583
0.81	1.4213699691088342
0.8200000000000001	1.1518850908943512
0.8300000000000001	-0.23191267297296117
0.84	2.0751039357265273
0.85	0.6014795842559881
0.86	-2.272959375492737
0.87	0.8338190257277084
0.88	4.004153383294951
0.89	6.948185481916724
0.9	4.337962262655897
0.91	1.727739043395071
0.92	-5.104254366468756
0.93	0.8784792864318983
0.9400000000000001	0.40198544539143105
0.9500000000000001	1.9942358224862495
0.96	2.02956371888708
0.97	0.46897778853372174
0.98	-2.2743985066679424
0.99	-2.6215479135894784
1.0	1.5082800224608965
1.01	5.3681969541950085
1.02	-1.47688479080718
1.03	-0.43335246013212814
1.04	1.1417731479917854
1.05	-0.16602258437377507
1.06	-1.911254747748027
1.07	-0.9613485315628132
1.08	-0.20154043719897455
1.09	1.1880260157412688
1.1	1.4306212024642067
1.11	-0.13209583536390904
1.12	3.1752936908129783
1.1300000000000001	6.398439545618154
1.1400000000000001	-1.8565237321065482
1.1500000000000001	-1.2573206941496182
1.16	0.6859695301319421
1.17	-0.15397493198266382
1.18	2.3736881614741203
1.19	5.425569988981157
1.2	0.3519645297363033
1.21	-2.4198042199221756
1.22	-2.973670453931038
1.23	-0.5249758226880753
1.24	-0.6677210235332268
1.25	-0.17268792896564875
1.26	2.8673321078886427
1.27	3.0778504416431725
1.28	0.3877830663130869
1.29	-4.023870033013377
1.3	-7.01818704675851
1.31	1.854808277026565
1.32	0.20966869824149628
1.33	1.4542758566034755
1.34	2.7424677883074544
1.35	1.0439207933118715
1.36	-2.201458847789576
1.37	-1.4682352616877599
1.3800000000000001	-0.7001585659701114
1.3900000000000001	0.15953411859821529
1.4000000000000001	-0.5305860728832387
1.41	-1.064434421070443
1.42	-2.1164349865213112
1.43	-2.537616720592695
1.44	-4.403433999432413
1.45	-0.06324592481479661
1.46	0.528063832553724
1.47	-1.4668068655900246
1.48	-1.7310709440777654
1.49	-1.5948297993341465
1.5	0.7782819808138493
1.51	1.1511329416546685
1.52	0.4074088010267005
1.53	0.0059043183064942
1.54	2.1741531538873367
1.55	0.3539485160634719
1.56	0.7450571343866702
1.57	-2.507334235306734
1.58	0.21436196059222803
1.59	-0.48786543106159874
1.6	-1.8327116802194736
1.61	-2.0605033899922605
1.62	-3.356821802964914
1.6300000000000001	-5.472348325549992
1.6400000000000001	-7.403796254315411
1.6500000000000001	1.0656138641351673
1.6600000000000001	0.07493907921752219
1.67	-3.4792700770966007
1.68	-2.400077553359346
1.69	-1.7981377436580877
1.7	-2.0220728238398653
1.71	-2.5165502084431095
1.72	-4.386370114980849
1.73	1.8262840554573103
1.74	-0.6504282217770314
1.75	1.1815195404471315
1.76	-0.8703936615120353
1.77	-3.3218945794984083
1.78	-4.751430538006538
1.79	-0.720348667880204
1.8	0.31254617459378364
1.81	-3.110777472199025
1.82	-0.021871804891428908
1.83	-2.0780256538442607
1.84	-0.7761937805098431
1.85	2.785496338734621
1.86	2.8036984906026334
1.87	1.4339079632987584
1.8800000000000001	8.171161807102687
1.8900000000000001	7.446042319453038
1.9000000000000001	0.6276771835404347
1.9100000000000001	2.672846529241319
1.92	-0.3269278018572291
1.93	2.0974411144258163
1.94	1.3637496586008002
1.95	1.9597950977225866
1.96	-0.3849998331472045
1.97	-0.9391613681960213
1.98	-1.0287378972636088
1.99	-0.3148247622099254
