3.299800165867261548e-02 8.611055627325087114e-01 1.450072478457778424e-01 -9.605440179171936821e-02 3.884171482984610790e-01 3.609243733283027389e-01 -1.020040846327849998e-01 -9.927155915411359222e-02 -9.958636156842648468e-02 -7.926005710217394196e-01
3.618115498937300722e-02 -1.155701097210315303e-01 7.166254920904088777e-02 -1.659685821079538368e-02 -2.190713393873932324e-01 -8.391765985276146422e-02 4.771996838266888419e-02 -1.284776188727744795e-01 2.245666827599935786e-02 3.186418170911020143e-04
8.980474263797397216e-02 -1.480865864029694556e-01 -1.151794380271195933e-01 8.788064642460086118e-02 1.371739126130719633e-01 2.739716181268564976e-01 4.919646815697319847e-02 1.926147587395115324e-01 1.006115126541292509e-01 2.400647278816288310e-01
-1.020307991321781765e-01 5.220724173126073397e-02 -2.856836887588085627e-01 -2.645281231407282663e-01 2.513869219144467260e-01 1.168973253569736415e-01 1.642950277677687060e-02 2.898551512501504890e-01 -1.501692529457253171e-02 -1.067270232734822966e-01
1.330048193390844236e-01 -1.558979046640208421e-01 9.907925920497638594e-02 8.921132170337093409e-03 -3.598578122880447677e-02 -5.461657833272704279e-03 -3.423940999040031574e-02 -2.029737017321283504e-02 -9.123051735289150824e-03 -9.778705469094192693e-03
-1.096041667619678250e-01 -1.617025713446730850e-01 -9.344157918092840104e-03 2.274718480223903230e-02 1.788656021644684235e-02 -7.741575607502934608e-02 -5.288205315566086445e-02 2.482226300870649799e-02 8.785648980358957971e-02 1.145054667396086662e-01
1.860407111106663625e-01 1.330902832701269245e-01 -2.595513612107079315e-01 3.929666096543608239e-02 -1.593018892280088361e-01 8.756912799744352716e-02 -1.210827695707287349e-01 -1.554538651272158456e-01 1.611698020256310260e-01 3.374167807928910578e-01
1.205738475722890196e-02 7.632012784827811591e-02 9.316763524128998664e-02 -4.106769061166212070e-02 -8.488518524428265155e-02 -2.580027627402179391e-01 4.040124051366034696e-01 1.890525266764419773e-02 -4.191397591431848119e-02 1.245382346984517247e-03
-5.051478307403818591e-02 7.853741722367617306e-02 1.526062846886571886e-02 -4.941483040809629274e-02 1.050046143485936501e-01 -1.779867328634955701e-03 -4.389057771712965433e-02 4.637179124641069988e-02 8.790846339536184662e-02 1.269646673799525866e-03
-5.665322251703361345e-02 -1.172674496335021979e-02 -9.176718326977133244e-02 1.920451838739484565e-02 1.261041441610757097e-01 -6.882464691145435964e-02 7.598193942074660256e-02 1.440619314423059044e-02 3.236663331305882074e-02 1.661979550741209469e-02
-2.455703130863248762e-01 -1.049648515505282459e-01 1.859487127420012265e-01 6.340153037492655963e-02 1.150862549513620436e-02 2.434943657864394873e-01 -1.789514351702571338e-01 1.382673198326505315e-01 -3.196274785194839207e-01 2.149308966591065850e-01
7.444521983176725921e-02 9.556241211808132185e-02 -9.148565069514201509e-02 -6.566424927124027422e-02 2.144618300843019465e-01 -5.044043965229787485e-01 4.778899501625948065e-02 -1.488783479637143248e-01 1.846518711231814047e-01 6.081515333886571700e-02
7.759953102968734917e-02 -9.413282847986244317e-02 -1.277122744147443645e-01 -8.371343235831005258e-02 -8.984996301241182648e-02 8.179096473392669098e-02 -1.237110987244225829e-01 2.933699599833099886e-02 -4.270055089546604538e-02 -2.031342919255375856e-02
1.742410183572377577e-02 4.994728220438743316e-02 9.345994742863172888e-02 -1.741569722951280541e-03 -4.899835957872177711e-02 -5.793517259537590836e-02 6.862222878056456477e-02 -7.251288924947175973e-02 1.498727868207396473e-02 -1.089308048949252650e-01
-2.382434825834248149e-02 -1.595176693109815608e-02 -1.435256242756294005e-03 -4.883965653890281859e-03 -1.936224463086727576e-02 2.233939802310959746e-03 -3.901117464677831409e-02 2.492244809347956766e-02 -6.962045045181464165e-02 -4.343780183020417608e-03
-4.452937533425291305e-02 -3.482497394992764561e-02 -1.324134867676526883e-01 -1.642284502636852384e-01 3.544172446222552258e-02 -8.758253271423464825e-02 -6.727102518010127929e-02 7.247554947219667087e-02 -1.221284232224307403e-01 -1.428093252060973206e-01
1.382932055775587532e-01 6.221516265837824695e-03 -3.691163241964056513e-02 -8.031103201762729293e-03 1.040543895122120616e-01 -7.990583977412589467e-02 -3.158865835530835775e-01 3.763332415279943988e-03 -8.876748829208792879e-02 -9.473374679968149525e-02
4.054785710387428382e-02 -2.334601717051366584e-02 3.439814427765282984e-02 3.993528975223639699e-02 -5.837571607535433152e-03 9.291566434838698096e-02 1.059124958281154605e-02 -1.934773780015732955e-02 -7.872409541327597682e-02 3.696395076835046895e-02
-1.498939776466822089e-02 4.673260660724740112e-02 -6.824101805354813866e-02 1.913659991085984308e-02 -1.467402065050410183e-03 -2.501405614452583206e-02 -2.733749861433366207e-02 1.609849666534737822e-02 2.163978307172065990e-02 5.987744849472035821e-03
-1.155798757963535060e-02 4.261041450330758235e-02 -6.911375203119747568e-02 -4.405749118867496872e-02 4.486414983742847973e-02 1.513594025424436391e-02 4.165520133170180078e-02 6.380361234631766465e-02 -1.404307558677019840e-01 -1.124832240632925723e-01
-2.855683826504335984e-02 -1.159165101486632349e-01 1.401538664696639069e-01 3.761169168091252346e-02 2.766498825950759397e-02 1.018835912859258723e-02 -8.866901817027039723e-02 -1.096764278656035541e-01 1.132680552865653056e-02 7.234235919769595180e-02
-8.097764275743551954e-02 -6.959053269725879419e-03 2.666927329126775673e-02 3.316578496972046736e-02 4.083754585986475866e-02 4.637231166145291267e-02 -5.651469162899396687e-02 2.235508346992038861e-02 -5.110346151371757129e-02 2.165840703855686448e-03
5.813170825889188431e-02 2.856633491554531890e-02 -2.111566223483179669e-02 -1.049099973783898694e-02 1.407612740879150837e-02 1.110838984133046166e-02 3.414609514954209529e-02 1.428928731570083994e-02 -3.962458740577631117e-02 -4.773032902549755735e-02
-1.148988252193329160e-02 -3.790977593170775928e-02 2.093186971040397748e-01 -1.395231234965693401e-01 -8.635286471122589902e-02 -2.840510462937740829e-02 -8.943960027134026727e-03 4.157746533549239176e-02 -1.793111667689312738e-01 -2.472149176691390560e-02
-4.631063369508756078e-02 7.786508514023557370e-02 -1.419230712503835590e-01 5.574149308835608940e-02 -8.078089275809974268e-02 6.493199622390156966e-02 9.789631146500110681e-02 -1.055303717758069998e-01 1.858517560379620848e-01 3.631594043311230785e-02
1.413773414175890572e-02 1.013223277196777759e-02 2.719485501359652363e-02 5.869143377305838932e-02 1.815390936099813349e-02 -6.628085767472567842e-03 1.934250198726859132e-02 -1.469709730960186075e-02 2.930369921761675350e-02 -4.328050267446615154e-03
3.766468581109093383e-03 -1.137294193372062959e-02 2.435359866018302691e-02 2.867993769781676007e-03 -4.090382951127835565e-02 3.369977758175149440e-02 3.861974516639492955e-02 1.287836036611605950e-02 -1.909538363433647620e-02 -2.474289306636765634e-02
3.064730479645038155e-02 7.358038307980117876e-02 -1.345524697188788324e-02 4.450610778863423045e-02 3.221772664680197518e-02 -1.528133380709560327e-02 1.232157135899348069e-02 -3.254588475257873259e-02 1.342309651614702597e-03 -3.209592541549915329e-02
-9.777044221720109646e-03 3.068300302418987789e-03 -6.491856010893884595e-03 1.593897860883274065e-02 1.948852870780800814e-02 -9.132097596895360006e-03 -9.993911741485131395e-03 -1.326122619657119084e-02 2.895322348427389197e-02 1.549994915145452672e-02
-1.832549679835695014e-02 2.382161668484596845e-02 -1.587948280001297155e-03 -2.510047001313510558e-03 -3.336055352190106169e-03 2.047426638897763621e-02 -1.262561677302968810e-02 1.040283847577312508e-02 2.479656894591093265e-03 3.330105497138876464e-02
-6.261970503608849103e-02 3.437489216537999940e-03 -9.275262231599025811e-03 -1.187685210543355102e-02 2.293052469862954731e-02 -7.855810978881607246e-03 -4.685099634310315939e-03 5.038716809967553473e-03 9.546678661457280723e-02 6.693734742797863291e-02
2.352709473556158573e-02 -4.988463934337933336e-02 -1.116602595137846689e-02 2.881503667819678566e-02 -6.740933899817857546e-03 -4.262184445191357501e-02 -3.567429019298931636e-02 -9.309074141717620099e-02 5.050154264392618664e-02 -1.905577939418939132e-02
7.500454854893159017e-03 -3.079788527908162033e-03 1.027270886925120592e-02 -2.600638057438127079e-02 2.919955584918869362e-02 -1.252233266495112601e-02 3.839498095325181992e-02 1.009039781860309772e-02 2.184709435124562640e-03 -7.291194025929887551e-03
-4.922466687071525016e-03 -5.805242523254781906e-03 2.383080593609629774e-02 -4.963376560715931397e-03 -1.067735166152256228e-02 3.089377332318532857e-02 8.545820672424181419e-03 -7.160720906411947861e-03 9.442107302411668554e-03 -4.809524926006136097e-02
-1.210332545296756955e-02 5.553314095867791650e-02 6.499228113415467245e-02 1.295172982509710776e-03 -1.597432451241896645e-02 -3.212976277718091606e-02 3.043662105336146159e-02 1.128837100332884952e-02 4.843991830067790466e-02 1.827909330108839353e-02
5.882008238719475812e-02 -1.653481529776829745e-02 4.675723729682616098e-02 -3.176447382732297542e-02 -2.969533893162286040e-02 -4.937180876194215140e-02 -2.092726944190197863e-02 5.848123937811736811e-02 -7.166000131968847109e-02 -3.508285837444230591e-03
-5.178221356216311001e-03 -5.189115423348852722e-03 1.304510453861672898e-03 1.175145782231094317e-02 1.313228105491096899e-02 2.969733444571034074e-03 -2.567338038773363945e-02 1.998111174006120608e-02 -1.064401743795837137e-02 1.120081200428871444e-02
-4.604105419487253791e-03 -1.572452856498771784e-02 -2.400108894649360600e-02 1.458709001554386875e-02 -2.733295129826293548e-03 -3.439160236842225826e-02 1.706653434505205069e-02 -2.794557649626801168e-03 5.649431106065097574e-03 3.073211977383037349e-02
4.781998820292609337e-02 -6.019972737898759974e-02 -3.551993512701182108e-03 -7.422040951190479741e-02 1.176202148239898111e-02 -5.602221770042632026e-02 3.307175389324947673e-02 9.916437737679889564e-03 -3.994137080475882590e-02 3.848441929062007549e-02
3.524541337369770794e-02 -4.856728332533438025e-02 -6.917778677232873374e-02 2.965013648389061909e-02 -1.378351543175664051e-01 -6.705966414076650409e-03 -9.265968848303081720e-03 2.236061043130608064e-02 1.032367267344853901e-02 -2.156832159292376705e-02
1.159458271357753124e-02 -1.277686705622142760e-02 8.878202391198497176e-03 7.286048553810794796e-03 3.313451207504604888e-03 -9.490340070396296698e-05 -1.163823834088588936e-02 -2.068874292409982399e-02 2.526044025616564284e-03 -9.801324218170990102e-03
1.619231370041677651e-02 6.908371539685998104e-03 -1.352822523395066402e-02 -4.523236287607850653e-02 1.170638109046670539e-02 -3.109001201014097507e-02 -2.003241407043644326e-02 -1.470358402139377088e-02 2.306668486419310299e-02 2.401161712689889977e-04
5.702797542689312660e-03 6.964984429725110983e-03 -1.101530768446736148e-02 3.997181835129778524e-03 5.971612883705523095e-03 -1.054400661969303701e-05 -3.960911756252375078e-03 1.107809609187062998e-02 2.950152974987586916e-03 2.123361200134462213e-03
7.918881593981933528e-04 5.152448115069558493e-03 2.991015511630931278e-03 4.605400738490983588e-03 2.084426407603990478e-02 1.798095231133706867e-02 -2.528942794743421416e-03 -3.478281324505018424e-02 2.874777022087584427e-02 -1.418536121577338056e-02
1.980820617634376432e-02 -2.520290715585259481e-02 4.470494083426779577e-03 -8.376911880084044609e-03 -5.836814943462141636e-02 -2.543456113403996452e-02 2.516671856948222291e-02 -4.590840726080849636e-03 3.073940181880330073e-03 3.399644260372410021e-02
8.084854490000495733e-03 -6.905785391451355927e-03 1.693587868164228225e-02 8.836354314062938998e-05 -3.343936137473195631e-03 -1.915372813735078490e-03 -1.277592921535624856e-03 1.255911484064800229e-02 -1.892812436314596008e-03 -2.616505518707102317e-03
-1.671298925673360414e-02 3.799947523221942685e-04 7.923429297297666582e-03 1.157779761374566445e-02 1.042164063875253462e-02 -5.090126713108491250e-04 -6.086814194502175070e-03 -1.265525410697526144e-02 1.897583780699958452e-03 1.410822550548813774e-02
-3.594378813435300524e-02 -4.009932538791534731e-03 1.005993558599985183e-02 -9.784465311950395205e-03 7.484624019180189172e-03 2.949015590372708762e-03 2.233231842572924036e-02 -4.565024395679881386e-02 -2.606161978669298621e-02 -9.621497827757258259e-03
-1.044849261748145852e-02 1.070876223565821878e-02 1.830980301893178966e-02 7.564083961725501411e-03 -4.291302429546986485e-02 -5.922647475931532707e-02 3.340636656563243656e-02 2.400281161768379190e-02 2.086227213777958403e-03 -2.016962300957526183e-02
-1.550057856686807732e-05 -3.726879586434260309e-03 -4.910783756245774498e-03 4.331484162370028909e-03 4.017960458636620977e-03 -1.216202917989231240e-02 1.003682270662486662e-03 6.481036098424422173e-03 3.275021465295468309e-03 1.054565824791620435e-02
5.248858469980326701e-03 -1.163539803461501390e-02 -5.863449087214532215e-03 8.457084667233879388e-03 2.734421907942155387e-03 -4.079247663726618192e-03 -6.325547694656047902e-03 -3.967070140900608513e-03 -1.282643062518536159e-02 6.530061191488716575e-03
-2.543748528839150785e-02 -1.315405586691255520e-02 2.125535311931265811e-02 -1.297305002306776631e-02 1.151003240817751426e-02 2.893486204852946039e-03 1.256791542203562415e-02 1.433154183464244863e-02 1.544504287772956175e-02 -1.756797704888761122e-02
-2.456303740269769487e-03 3.015072462125067965e-02 -6.106749413714354646e-02 9.351934197030568191e-03 2.199550290491330065e-02 4.287594314127050367e-03 -1.397179737097290798e-02 1.428532099711947185e-03 -5.467402175978542181e-03 6.956531899482665607e-03
-4.817227417274931936e-03 -6.602832200203434011e-03 -1.687499861073626234e-02 1.990435739473888840e-02 -7.903042157634133924e-03 1.656789181870521772e-03 -4.195232523261353970e-05 -6.440534245294705917e-03 4.018120797153273971e-03 6.308475589137421159e-03
3.534403927189837692e-03 4.030621171237410393e-03 -7.763382146122539511e-03 -6.185365320854472292e-03 -5.006327802974484299e-03 -2.522230993544704279e-03 7.039966428477882447e-03 8.070275478478198053e-03 -1.230779432481371970e-02 6.571432152436773588e-03
8.393746124155909401e-04 1.261710459344654763e-02 -3.152664214374411439e-02 -2.126512483898329239e-02 -1.652553171310325655e-02 -1.792986443448568116e-04 1.652157904277175727e-03 1.237537664396208548e-02 -6.480892885171145833e-03 -2.131200517833322164e-02
-5.891330211363084851e-02 -1.188418785046848128e-02 2.069479662972260534e-02 -2.323893365093194011e-02 2.525813611886968302e-04 -4.833670850934072144e-02 -1.163920202003227398e-02 5.886747221930959187e-03 -1.088780981250967242e-02 -4.885597465068378803e-02
9.492134529467263163e-04 1.252542422721976715e-03 -1.209211129813154637e-02 -5.540197395006241435e-03 1.085969585185525207e-02 1.492607381140725279e-03 -8.150880459985571438e-03 -1.338050059588171380e-02 -5.094266300135365418e-03 1.724452761328313017e-04
3.866087970570118021e-03 1.064726183038164874e-02 -8.878909232026936660e-03 -9.069368700541700998e-04 -5.807601263842545594e-04 4.743373781210646033e-03 4.715077047585100600e-03 -5.409696728328813355e-03 3.498189253081952603e-03 2.065633417325980509e-03
9.610942140327325203e-03 2.901679178990627765e-03 -2.496579262724658941e-03 -5.295259312992772402e-03 -3.886486415649917023e-03 5.241547278446975593e-03 1.329338898172922716e-02 -1.550807136319982613e-02 1.970001763584681292e-02 -6.378905958353179619e-03
2.399085020310989021e-03 -3.711897694990176112e-03 -7.439903016257526022e-03 2.831484765739041183e-03 1.338679676894564225e-04 -2.689214617955803816e-03 1.978736169456875651e-03 1.817491903703473454e-03 -3.849850917825743506e-03 2.465462487478821928e-03
1.860296967608882773e-03 1.934855858896338248e-03 4.678475851721165465e-03 -8.319351092388209065e-04 2.516030829784567709e-03 -1.233636292545044807e-03 5.822361411859434434e-03 2.360152075466218525e-04 -3.989319513611316523e-03 2.339296611884186141e-05
-2.828132509800609408e-03 2.430742096072092615e-03 -1.439955901718508249e-02 1.592938026990430717e-02 9.250941159925940918e-03 1.628829482342018797e-02 -1.344644035333445245e-02 -5.043641937672136734e-03 -5.090511579799067952e-03 -1.062271298309309595e-02
5.447022826990913398e-03 2.145327840071547046e-02 -1.304227671628507314e-02 -6.657812095065719117e-03 -1.098976969833737397e-02 3.671095364122929378e-03 1.797750567999965290e-03 8.392548800107221471e-03 1.106310152964670376e-02 1.947839860452899724e-02
2.207545512757350462e-03 4.362377017811557532e-03 -4.690840210525236940e-03 7.101150266892688155e-03 -2.608150165515645946e-03 -1.139469537227451486e-03 5.835187160326253501e-03 5.847899540542367963e-03 8.397970068067935013e-04 -1.441010041768425037e-03
9.291428991604221057e-04 -9.532064041451366460e-03 9.227115907146303097e-04 -2.961989148282367663e-03 7.166203418499518356e-03 -5.955571856133531038e-03 -6.025767547142363116e-03 3.200633309442315558e-03 2.326054310154672487e-03 3.470850547058494141e-03
-7.451004471224163643e-03 2.025029708125399008e-02 1.453568634340587223e-02 -2.499961428604404248e-02 -4.202071044218168988e-03 -6.138008427335473784e-03 8.060848207745706720e-03 1.430469069924950043e-02 3.862583170917990860e-03 -1.896413133993490527e-02
-1.373053772579000721e-02 -5.578003153525736175e-03 1.084893760108544304e-02 -1.986085281967362934e-02 -1.286097791489676468e-03 -1.013975644429272174e-03 5.332060617709615674e-03 3.524723843567055298e-04 1.843501913442853251e-03 1.878244892719433193e-02
1.146585956000993525e-03 -7.688359185894032451e-03 1.687194495562639035e-03 4.706200275679793023e-03 1.679290344047363465e-03 3.519063372846445784e-04 -1.843404853932573400e-03 -2.967478655813675240e-04 6.327044021358803165e-03 2.037659670689980374e-03
-3.640586069680313078e-03 -2.556076379527452442e-03 -3.853611720754331060e-03 -3.217149441729703907e-03 -4.933006717822733742e-04 5.121574438091073232e-03 -3.740454374401606767e-03 -6.042500641482877362e-03 -1.891066489862286426e-03 -2.055598600445319394e-03
-4.403984048592780409e-04 -4.238238466615878823e-03 -8.784574116687223974e-03 5.999876494629306604e-03 1.050376809913523835e-02 -1.079131741730144159e-02 1.294255708619264887e-02 -7.338636751528234553e-03 1.455619394858934622e-02 9.469050639350450743e-03
1.278717574696816052e-02 5.204450935533070505e-03 -9.983712543311921983e-03 7.867374039233729008e-03 -8.287462137696689768e-03 1.310306548241283071e-02 1.103862535553076438e-02 1.450900223704913901e-02 1.014358356701881847e-02 -1.127804490625584737e-02
-1.415033126312411054e-03 -4.254125908825125276e-04 6.241322456314287240e-04 -6.223051664526729927e-03 4.467515405834713953e-03 -3.921341427537626025e-03 -1.154683222333419514e-04 -1.008389197028761522e-02 -5.853608359901445179e-03 8.696012627209664123e-05
4.152190532104561849e-03 2.834027605394732422e-03 2.604669136210802181e-03 -1.096820412212783308e-03 2.396660873320748293e-03 -1.997292501607332398e-03 1.766606330148666427e-03 1.442896340417824724e-03 9.197545848784412009e-04 -2.981637582345833971e-03
2.158364998402244328e-02 4.561277072536689195e-03 -1.091734150016650425e-02 3.479376768471062129e-03 -7.108480083826623080e-03 4.300079818878022736e-03 6.103176982930282393e-03 -2.536000743531596595e-03 -3.502552163550811271e-03 1.768975003388800066e-02
-1.334127285233676838e-02 -1.313942308197293442e-02 -4.190817274754538892e-03 4.339666637628030940e-03 7.982810490101306666e-03 1.240404298156255183e-03 8.197150612076724643e-03 1.131218275349100272e-02 -9.226571261244740502e-04 -1.709809749973176837e-04
-4.306346969880242917e-03 -6.967046052667755750e-03 -2.418899825559294500e-03 -7.807166682301127855e-03 1.485081308307061813e-03 -4.389385385353276187e-03 -3.370466926567290689e-03 -6.330217993553203485e-05 -3.788476884884530924e-03 -3.951084192846089464e-03
-9.658650914914291424e-03 -3.110304266607636942e-04 4.327201844520115435e-03 6.955491013728593843e-04 3.151175839586157525e-03 -7.235604720298702275e-03 -1.344770203374359534e-02 -4.526589191501127589e-03 -8.254437458148463280e-04 6.304008535943918202e-04
5.164875275596972386e-06 -3.637984127604478664e-04 -2.761749833092180719e-03 4.623407749332997078e-03 1.030905624072412817e-03 -4.019688401996821241e-04 1.852601614808301218e-03 -9.982668414262715808e-04 -9.750171834261610391e-05 -8.143819780682992919e-04
3.504847516602087234e-03 -1.878616969099763164e-03 7.037561224976664588e-04 -7.078975466079895536e-03 -4.167948808932223602e-03 1.397162448412660272e-03 -6.888379026188324109e-04 2.093303489969714024e-03 -3.535399379849463349e-03 -9.039755328945608612e-03
6.977383565044709569e-04 6.341863158511317454e-03 2.951682983750825119e-04 -2.337403178482949824e-03 -3.172941769415226279e-03 5.703269867645131483e-03 -1.085575269258727028e-02 -8.123012799645631596e-03 -3.111623536229664831e-03 -2.618848380808368789e-03
1.853003397133572215e-04 3.167594568583695564e-04 -3.092170784319467000e-03 -1.767188707213544286e-03 -1.217522119927128520e-03 4.856969952057851869e-03 3.859865706771888061e-03 -2.102156619855892299e-03 1.642633930623799924e-03 -9.349682896100219420e-04
-8.882796808003315121e-05 -4.594124971134704765e-04 -8.335790914459245997e-04 3.072036575085858486e-03 2.534761955861439980e-04 -7.553666305754413546e-05 -3.197848088439589082e-03 4.002770154649938584e-04 3.426523765779879074e-04 -3.658489921808344945e-03
4.577607969629459762e-04 1.445421507609125208e-03 3.338278959537193270e-03 2.605286496864041724e-03 -3.546679380997895190e-03 4.399792963462182023e-03 -3.504459000701751724e-03 2.659858180909988566e-03 -1.953647695773091681e-03 5.485647082745312951e-03
-1.099884408352826300e-04 -1.980787635698603479e-03 7.299379574727287399e-03 1.300696849256897242e-02 6.042926925690293195e-03 2.160373246874167531e-03 4.881204831913779282e-03 3.455208003798202615e-03 7.986738585520383434e-04 -1.171723948086344624e-03
-2.268876842274749478e-03 1.628665416418719446e-03 -4.030554201075145135e-04 -1.823424013317387804e-04 2.039411400078877667e-03 -3.551265591352679562e-03 -1.420839811979833544e-03 8.698171626268943156e-05 1.135525083454535459e-03 2.402962323711857039e-03
2.723215869912642539e-04 -1.866307243651397444e-03 -2.942320959117257842e-03 2.699156884677887669e-03 1.113971865941241731e-03 -1.087965001980785744e-03 -9.292844145933533027e-04 2.373838946248913069e-03 -2.026315295408787163e-03 1.489181913204762689e-03
-8.060255389608944609e-03 -6.530745855602927176e-03 -3.117489792621328144e-03 5.721477459732849866e-03 -5.225094012186706945e-03 -3.128504712260122677e-03 2.821958046230431654e-03 -2.586076810718858452e-03 8.081535067303973960e-03 4.545172966783601193e-03
-5.611984546054315896e-03 -1.476808689013600542e-03 -2.285128816770264255e-03 -1.046372026251500813e-03 1.882320105621866331e-03 1.347309000660945610e-02 -7.438981960011937025e-03 -2.569690432236507345e-03 -6.348249086430111585e-03 -1.815742862211207126e-03
-9.205193123787536831e-04 -2.638621847751559772e-03 -2.387570055568213976e-03 -1.254767444799545018e-03 4.210272050925811457e-03 2.660082182883263032e-03 -1.699177293835975582e-03 -1.257406363733104917e-04 -7.956025735527319639e-04 8.198608558944808864e-04
